public_transport_nearby,has_lifts,allows_pets,cctv,floor,antiquity_min_years,antiquity_max_years,rooms,bathrooms,garages,area,stratum,lat,lng,rent_price,admon_price,total_price
0,1,0,1,6,5,10,3,3,2,115,5,6.2375326,-75.60565,3100000,0,3100000
1,1,0,0,6,20,,3,2,1,84,4,4.7314816,-74.05386,1730000,0,1730000
0,0,0,0,,10,20,2,2,2,104,6,4.6776953,-74.04416,4700000,0,4700000
1,0,1,0,1,10,20,3,1,0,65,2,6.2014647,-75.589714,950000,0,950000
1,0,0,0,,20,,4,4,4,376,4,4.738871,-74.07995,17990000,10000,18000000
1,1,0,0,10,5,10,1,1,0,35,3,6.2570024,-75.56129,700000,0,700000
0,0,0,0,,0,5,3,4,3,400,5,4.705864,-74.06028,4000000,0,4000000
0,0,0,0,,,,3,2,2,300,6,6.19254,-75.56626,4800000,0,4800000
1,1,0,0,5,5,10,1,2,1,50,5,4.6971407,-74.042786,1440000,330000,1770000
1,1,0,1,3,10,20,1,1,1,55,5,4.700052,-74.05296,1550000,0,1550000
1,0,1,0,,20,,5,2,1,490,4,6.261108,-75.562546,6500000,0,6500000
0,0,0,0,1,10,20,1,2,1,108,6,6.206594,-75.55146,3000000,0,3000000
1,1,0,1,5,5,10,2,2,1,63,4,4.6385174,-74.06426,2090000,10000,2100000
1,1,1,0,10,10,20,3,4,1,190,5,6.2406154,-75.59134,4500000,0,4500000
1,0,0,0,,0,5,5,3,2,400,5,6.245226,-75.60327,5500000,0,5500000
1,1,0,0,15,10,20,3,2,1,77,4,4.6439753,-74.10684,2100000,0,2100000
0,0,0,0,,0,5,1,2,0,57,5,6.25272,-75.58806,1350000,0,1350000
0,1,0,0,,10,20,3,2,1,63,4,6.20347,-75.60537,1150000,0,1150000
1,1,0,0,11,10,20,3,4,1,190,5,6.239903,-75.59626,5000000,0,5000000
1,1,0,1,3,10,20,3,3,2,0,6,4.662594,-74.04724,2817000,1013000,3830000
0,0,0,0,,0,5,2,1,0,70,3,6.22561,-75.59511,950000,0,950000
0,0,0,0,,20,,2,1,0,80,5,4.70358,-74.03079,1000000,0,1000000
0,0,0,0,,5,10,4,3,1,245,4,6.27377,-75.57931,2800000,0,2800000
1,0,0,0,3,5,10,2,1,0,51,3,4.682169,-74.103096,800000,0,800000
1,1,1,1,10,0,5,2,2,2,74.81,4,4.7253575,-74.03032,1786500,313500,2100000
0,0,0,0,1,5,10,2,4,2,191,6,6.1803064,-75.56299,6700000,0,6700000
1,1,0,1,,0,5,1,1,1,33,4,4.6093106,-74.0698,896000,202000,1098000
0,1,0,0,1,10,20,3,3,3,182,6,4.651817,-74.05303,6260000,970000,7230000
1,0,1,0,,10,20,3,1,0,39,2,4.4732437,-74.12843,470000,100000,570000
1,0,0,0,2,5,10,1,2,1,0,5,6.237453,-75.60704,2300000,0,2300000
1,1,0,1,4,10,20,3,4,3,210,6,4.688058,-74.05461,5073000,927000,6000000
1,1,0,0,6,20,,2,2,2,66,4,4.727036,-74.04937,1367000,333000,1700000
1,0,0,0,,10,20,3,3,1,148,6,4.7055783,-74.04216,3020000,980000,4000000
1,1,0,0,,10,20,2,2,1,0,5,4.6968546,-74.04061,1566000,534000,2100000
1,0,0,0,,5,10,3,0,0,0,3,4.7140703,-74.05557,1500000,0,1500000
1,1,1,1,10,10,20,3,4,2,155,5,4.6884985,-74.0376,4800000,700000,5500000
1,1,0,0,2,0,5,3,3,2,119,4,4.7255006,-74.03318,4800000,0,4800000
0,0,0,0,,20,,2,1,1,80,5,4.70914,-74.10271,1000000,0,1000000
1,1,0,1,6,10,20,3,2,1,0,4,4.7398868,-74.05975,1044000,156000,1200000
0,1,0,0,,10,20,2,2,1,78,4,4.67019,-74.12604,1550000,0,1550000
0,0,0,1,8,10,20,3,3,2,184,6,4.6667852,-74.04995,4811000,889000,5700000
0,0,0,0,,,,3,4,2,300,6,4.72984,-74.0727,4470000,530000,5000000
0,0,0,0,,10,20,3,3,1,30,3,4.7543893,-74.06028,1800000,0,1800000
1,1,0,1,,10,20,2,2,1,69,6,4.6982465,-74.032745,2201000,599000,2800000
0,1,0,0,,5,10,3,3,2,180,6,4.69416,-74.03249,5000000,500000,5500000
1,0,0,0,3,10,20,4,2,1,90,4,4.632648,-74.087814,1520000,0,1520000
1,1,0,0,6,0,5,1,2,2,80,6,4.706018,-74.04106,2956000,544000,3500000
1,0,0,0,,10,20,5,5,0,280,4,4.678284,-74.059,12000000,0,12000000
1,1,0,0,5,20,,2,3,1,106,6,4.69692,-74.04253,1146000,604000,1750000
1,1,0,0,4,10,20,1,1,1,0,6,4.6895456,-74.049385,900000,400000,1300000
1,1,0,1,7,0,5,3,2,1,70,4,4.6188073,-74.084274,1480000,260000,1740000
0,0,0,0,5,10,20,3,4,2,180,6,4.6617336,-74.04843,7000000,0,7000000
1,1,1,1,2,5,10,3,2,1,89,4,4.74416,-74.03339,1230000,270000,1500000
1,0,0,0,4,10,20,3,2,1,0,3,6.2388988,-75.549255,1300000,0,1300000
1,1,0,0,8,0,5,2,1,0,38,3,4.667833,-74.08016,890000,0,890000
1,1,1,1,3,10,20,3,3,2,197,5,4.6985946,-74.04674,3600000,900000,4500000
1,0,0,0,2,,,3,4,2,150,4,4.73425,-74.04591,3000000,0,3000000
0,0,0,0,,20,,3,4,2,200,6,6.19271,-75.56688,4800000,0,4800000
1,0,0,0,1,0,5,5,4,1,240,5,6.24416,-75.60478,3200000,0,3200000
0,1,0,0,,10,20,2,2,0,48,3,4.74458,-74.08807,950000,0,950000
1,0,0,1,,10,20,4,4,2,0,5,4.6962805,-74.05593,5300000,0,5300000
0,0,0,0,,0,5,1,1,1,42.49,4,4.7327156,-74.0665,1284000,166000,1450000
0,1,0,1,1,0,5,3,3,1,85,5,6.2189064,-75.568214,2000001,999999,3000000
1,1,0,1,13,0,5,2,2,1,65,3,4.605918,-74.06987,1396642,201679,1598321
1,1,0,1,2,10,20,2,2,2,135,6,4.6554956,-74.0513,5122000,878000,6000000
1,0,0,1,11,0,5,1,2,1,42,3,4.608663,-74.067955,1155000,245000,1400000
0,1,0,1,1,0,5,2,3,2,147,6,6.192857,-75.56976,2520001,999999,3520000
0,1,0,1,3,0,5,2,1,0,49,3,4.5919523,-74.159515,800000,0,800000
1,0,0,0,,10,20,4,2,2,0,3,4.623317,-74.13677,4000000,0,4000000
0,0,0,0,,10,20,1,1,1,41,5,4.642,-74.06159,900000,300000,1200000
0,0,0,1,1,0,5,2,2,0,63,5,6.248938,-75.604164,500001,999999,1500000
1,0,1,0,4,10,20,1,1,0,35,3,4.7300363,-74.02712,704000,98000,802000
1,0,0,0,2,20,,2,1,1,44,4,4.722719,-74.028595,856000,247000,1103000
1,0,0,0,1,5,10,2,2,0,68,4,6.2533407,-75.58718,1150000,0,1150000
1,1,1,1,4,10,20,3,4,1,120,6,4.674893,-74.0442,2614000,886000,3500000
0,0,0,0,,10,20,4,2,0,80,3,4.75778,-74.03232,1000000,0,1000000
0,1,0,0,,5,10,1,1,1,55,4,4.63842,-74.06102,1700000,0,1700000
1,1,0,0,6,5,10,2,2,1,74,4,4.727586,-74.04043,1850000,0,1850000
1,1,0,1,7,0,5,1,2,1,69,4,4.650056,-74.05903,1950000,450000,2400000
0,0,0,0,,10,20,3,2,1,62,3,4.75295,-74.08206,815000,165000,980000
1,1,0,0,9,5,10,3,3,2,95,4,4.743651,-74.03339,1200000,300000,1500000
1,0,0,0,3,10,20,3,1,1,100,3,4.5763626,-74.10618,1000000,0,1000000
1,0,0,1,,10,20,2,2,1,0,4,4.7183375,-74.03073,1669940,0,1669940
1,1,0,1,6,10,20,2,3,2,0,5,4.703348,-74.04926,1836000,582000,2418000
0,0,0,0,,10,20,4,5,0,630,6,4.6894674,-74.02898,16620000,380000,17000000
1,1,0,0,17,0,5,2,2,1,78,5,6.2173367,-75.55557,3000000,0,3000000
0,1,0,1,1,0,5,2,0,1,58,5,6.2013254,-75.575424,500001,999999,1500000
1,1,0,0,2,10,20,2,2,2,70,5,4.703242,-74.05334,1501000,449000,1950000
1,0,0,0,,10,20,1,5,0,0,5,4.67994,-74.0623,9800000,0,9800000
0,0,0,0,,10,20,3,2,0,100,3,6.31105,-75.56811,900000,0,900000
0,1,0,0,3,10,20,3,3,4,0,6,4.6782174,-74.043724,5160600,2169700,7330300
1,1,0,0,16,5,10,3,2,1,88,4,4.644043,-74.10656,2100000,0,2100000
1,1,0,0,2,10,20,1,2,1,0,6,4.676586,-74.055115,1800000,350000,2150000
0,0,0,0,1,5,10,3,2,0,60,3,4.577011,-74.11825,1032000,168000,1200000
1,1,0,0,,10,20,3,3,2,0,6,4.6939435,-74.052574,4000000,0,4000000
0,0,0,1,1,0,5,3,3,1,90,5,6.1820917,-75.574326,700001,999999,1700000
1,1,0,0,6,5,10,2,2,1,59,4,4.641681,-74.06168,2093000,307000,2400000
0,1,0,0,4,5,10,1,1,1,30,5,4.696554,-74.06587,917000,183000,1100000
0,1,0,1,1,0,5,1,1,1,45,6,6.21612,-75.570656,1860001,999999,2860000
0,0,0,0,,0,5,3,1,0,55,3,6.24764,-75.56582,730000,0,730000
1,1,1,1,4,10,20,3,1,1,85,6,4.6572723,-74.04809,1100000,1000000,2100000
1,1,0,0,5,20,,1,1,1,50,6,4.664522,-74.04597,1800000,0,1800000
1,1,0,1,3,5,10,2,3,2,124,6,4.6783376,-74.04219,5800000,0,5800000
1,1,1,1,9,10,20,3,3,2,170,5,4.709263,-74.04497,4000000,400000,4400000
1,1,0,0,3,0,5,1,2,1,40,5,6.236302,-75.594315,1500000,0,1500000
0,0,0,0,7,10,20,3,5,4,225,6,4.674954,-74.05727,10500000,1500000,12000000
1,1,0,0,1,0,5,1,2,1,44,6,4.684347,-74.055305,2300000,0,2300000
1,0,1,1,3,10,20,2,2,1,80,5,4.7154064,-74.03764,900000,300000,1200000
1,1,1,1,3,10,20,1,1,0,38,4,4.629559,-74.065544,1400000,0,1400000
0,1,0,0,2,20,,2,2,1,111,6,4.693396,-74.03828,3500000,0,3500000
0,1,0,0,,0,5,1,1,0,32,4,4.66792,-74.05526,1400000,0,1400000
1,0,0,0,4,10,20,2,3,1,90,6,4.6871567,-74.055214,4500000,0,4500000
1,0,1,0,,0,5,3,1,1,57,2,4.6359963,-74.14939,700000,100000,800000
0,1,0,0,,10,20,2,1,1,59,6,4.698845,-74.04278,1216097,233903,1450000
1,1,0,1,,10,20,3,3,1,75,4,4.6430144,-74.08574,1332000,268000,1600000
1,0,0,0,1,0,5,5,3,2,130,4,6.234736,-75.600815,2700000,0,2700000
1,1,0,0,4,0,5,2,2,2,95,6,4.687852,-74.04766,3700000,0,3700000
0,0,0,0,,,,2,2,0,71,3,4.61295,-74.15907,900000,0,900000
1,1,1,1,4,20,,3,3,2,172,6,4.699459,-74.03887,3040000,760000,3800000
0,1,0,0,5,10,20,4,2,2,150,5,29.118649,-110.999466,2380000,0,2380000
1,1,0,1,,10,20,2,1,1,53,5,4.7044,-74.05998,734000,286000,1020000
0,1,0,1,1,0,5,3,2,1,75,4,6.224209,-75.56503,1000001,999999,2000000
1,0,1,0,,20,,5,5,1,340,4,4.6402183,-74.076355,4200000,0,4200000
1,0,0,1,,10,20,3,2,0,0,4,4.6806636,-74.07873,1679329,0,1679329
1,0,0,0,,20,,5,4,0,310,4,4.621782,-74.07401,4188889,11111,4200000
0,0,0,0,1,0,5,1,1,0,26,5,6.231969,-75.60277,1125000,25000,1150000
1,0,0,0,1,20,,3,2,2,100,6,4.651505,-74.05505,2940000,680000,3620000
0,1,0,0,3,5,10,3,3,2,100,4,4.724633,-74.04509,2650000,0,2650000
1,1,0,0,4,20,,2,1,1,61,6,4.6569085,-74.05197,1264000,536000,1800000
1,0,0,0,,0,5,5,3,2,400,5,6.244418,-75.60356,5500000,0,5500000
1,1,1,1,0,5,10,2,3,1,117,6,6.2072406,-75.56195,2700000,0,2700000
0,0,0,1,1,0,5,1,1,0,46,5,6.2624803,-75.59771,150001,999999,1150000
1,0,0,1,,10,20,3,4,2,126,5,4.7020864,-74.05278,1712000,694000,2406000
0,1,0,0,,0,5,2,3,2,126,6,6.2073,-75.55503,2600000,0,2600000
1,1,0,0,6,5,10,1,1,1,38,4,4.628733,-74.06591,1250000,0,1250000
0,1,0,0,11,5,10,3,5,3,177,6,4.6542816,-74.0496,9800000,1200000,11000000
1,0,0,1,,10,20,5,5,4,0,6,4.7086587,-74.02596,16000000,0,16000000
0,0,0,0,,10,20,3,3,1,0,6,4.700074,-74.050316,7000000,0,7000000
0,0,0,0,,10,20,4,4,2,253,6,4.682805,-74.05577,2512000,1544000,4056000
1,1,0,0,,0,5,3,2,1,0,3,4.6689367,-74.05501,1100000,250000,1350000
1,0,0,1,6,10,20,3,5,3,272,6,4.6909084,-74.0275,10180000,2220000,12400000
0,0,0,0,,10,20,2,2,1,0,6,4.694264,-74.048996,1800000,0,1800000
0,1,0,1,2,10,20,3,3,2,197,6,4.7162557,-74.08221,5700000,850000,6550000
0,0,0,0,,0,5,3,3,1,130,5,4.61675,-74.1343,4200000,0,4200000
0,1,0,0,,0,5,2,2,2,60,6,6.2167,-75.5566,2300000,0,2300000
1,1,1,1,5,20,,3,4,2,180,6,4.66652,-74.04658,8000000,1000000,9000000
1,0,0,0,7,20,,3,3,2,160,6,4.65156,-74.05126,4500000,0,4500000
1,0,0,0,,20,,5,5,0,390,5,6.260938,-75.59701,7600000,0,7600000
1,1,0,1,3,5,10,3,3,2,125,6,4.6890674,-74.05182,2620000,680000,3300000
0,1,0,0,4,5,10,2,3,4,0,6,4.6770935,-74.03994,10500000,0,10500000
0,1,0,0,,0,5,3,3,2,93,6,6.21588,-75.56765,2800000,0,2800000
0,0,0,0,4,5,10,2,2,1,55,4,4.650977,-74.11087,1094000,203000,1297000
1,1,0,1,5,10,20,1,2,1,60,6,4.692491,-74.042305,2500000,0,2500000
0,0,0,0,,,,1,2,1,64,6,6.2167,-75.5566,4000000,0,4000000
0,0,0,1,9,10,20,3,3,2,125,5,4.7140193,-74.030266,2300000,600000,2900000
1,0,0,1,2,10,20,3,2,1,0,5,4.717667,-74.05158,1327000,636500,1963500
1,1,0,0,2,20,,2,2,1,80,6,4.6951656,-74.037704,2000000,0,2000000
1,1,0,1,5,5,10,3,3,2,110,6,4.676391,-74.05572,4400000,50000,4450000
1,1,0,1,3,0,5,1,2,1,60,6,4.707539,-74.044815,1727158,386421,2113579
1,1,0,1,7,0,5,1,2,2,60,6,4.6790967,-74.04642,3200000,400000,3600000
0,0,0,0,0,10,20,3,2,1,61,3,4.747681,-74.08841,950000,0,950000
1,1,0,0,6,10,20,3,3,1,80,4,4.641834,-74.0865,1259500,270100,1529600
1,0,0,1,,5,10,3,4,3,0,5,4.676542,-74.04357,9700000,0,9700000
1,1,0,0,17,5,10,2,2,2,0,5,6.2285666,-75.54245,2800000,0,2800000
1,1,0,0,2,10,20,2,2,1,72,5,4.696345,-74.06064,2400000,0,2400000
0,1,0,0,,0,5,2,2,1,78,6,6.21791,-75.55537,2900000,0,2900000
1,0,0,0,2,5,10,1,1,0,55,5,6.246808,-75.60522,1400000,0,1400000
0,1,0,0,,0,5,3,2,1,116,4,6.26727,-75.59459,2500000,0,2500000
1,1,0,0,3,10,20,4,5,3,0,6,4.655867,-74.050156,4300000,1700000,6000000
1,0,0,0,,10,20,3,2,0,0,3,4.6617947,-74.075424,1300000,0,1300000
0,1,0,1,10,20,,3,4,3,370,6,4.674429,-74.0453,17000000,3000000,20000000
0,0,0,0,,,,4,5,4,480,5,4.76577,-74.06015,9050000,950000,10000000
0,0,0,0,,10,20,5,5,1,430,3,4.75145,-74.07367,2000000,0,2000000
0,0,0,0,11,0,5,3,2,1,136,4,4.662757,-74.13432,1500000,0,1500000
1,0,0,0,2,0,5,1,1,0,40,3,6.2504687,-75.5959,1000000,0,1000000
0,1,0,0,5,5,10,1,2,1,60,6,4.6791444,-74.054,1800000,600000,2400000
1,1,0,1,2,0,5,1,2,1,44,4,4.6443396,-74.055786,1175000,425000,1600000
0,1,0,1,1,0,5,3,2,2,110,6,6.202721,-75.57624,3500001,999999,4500000
0,0,0,0,,20,,4,3,1,116,5,4.6633463,-74.05606,2460000,370000,2830000
1,0,1,0,2,5,10,2,1,0,60,4,4.6502604,-74.07024,1140000,30000,1170000
1,1,0,0,1,10,20,5,5,3,346,6,4.6687937,-74.04485,12753000,2247000,15000000
0,0,0,0,,10,20,3,3,0,0,5,4.6709137,-74.04486,5300000,0,5300000
0,1,0,0,,10,20,1,2,1,60,6,4.67296,-74.05638,1360000,340000,1700000
0,1,0,0,0,5,10,3,2,1,117,5,4.6994762,-74.05073,2890000,10000,2900000
0,1,0,0,,5,10,1,1,1,45.3,5,4.70336,-74.05737,884847,403000,1287847
1,1,0,0,3,0,5,1,2,1,51,4,4.686768,-74.04451,1800000,0,1800000
1,1,0,1,0,10,20,2,2,1,70,5,6.189582,-75.57717,3000000,0,3000000
0,0,0,0,4,5,10,1,2,1,54,6,4.675453,-74.05626,1800000,500000,2300000
0,1,0,0,7,0,5,3,2,1,90,3,4.5967474,-74.08024,1900000,0,1900000
1,0,1,0,,0,5,2,1,0,45,3,4.5964065,-74.16109,657000,100000,757000
1,1,0,1,2,0,5,2,2,2,70,6,4.694284,-74.03737,2100000,450000,2550000
0,0,0,0,,0,5,3,2,1,78,4,6.29882,-75.5449,1300000,0,1300000
0,0,0,0,8,5,10,3,2,1,76,6,6.206124,-75.573975,2500000,0,2500000
1,1,0,1,4,20,,3,4,2,321,6,6.204222,-75.55976,8000000,0,8000000
1,0,0,0,2,20,,3,1,0,58,3,4.712576,-74.10436,838889,11111,850000
1,1,0,1,6,0,5,4,4,3,0,5,4.689901,-74.04439,10075000,925000,11000000
1,1,0,0,4,10,20,3,5,3,168,6,4.6769547,-74.05699,4132000,868000,5000000
0,1,0,0,5,5,10,1,2,1,57,6,4.699369,-74.04558,1800000,300000,2100000
1,0,0,0,,0,5,3,4,1,150,4,4.6204767,-74.06781,1900000,450000,2350000
1,0,0,0,3,0,5,3,2,0,80,4,6.222732,-75.58343,1400000,0,1400000
0,0,0,1,1,0,5,1,0,0,30,3,6.250575,-75.6102,1,999999,1000000
0,1,0,0,,0,5,2,2,1,75,6,6.21472,-75.55484,3100000,0,3100000
0,1,0,0,,5,10,3,3,1,80,4,4.74334,-74.06111,1500000,0,1500000
1,1,0,0,2,,,2,2,1,80,5,4.700582,-74.04338,2234000,286000,2520000
1,1,0,0,4,10,20,1,1,0,39,4,4.6329727,-74.08917,825000,192000,1017000
1,1,0,0,6,0,5,3,2,1,68,4,4.731851,-74.05,1550000,0,1550000
0,0,0,0,0,0,5,1,2,1,33,3,4.6195517,-74.067856,2200000,0,2200000
0,0,0,0,,0,5,2,2,0,79,4,6.23583,-75.58564,1650000,0,1650000
1,1,1,1,15,5,10,3,2,1,62,3,4.7504263,-74.10075,980000,170000,1150000
1,1,0,1,6,0,5,3,3,2,97,1,4.714086,-74.08629,2152000,348000,2500000
1,1,0,0,1,10,20,3,2,1,0,3,4.6920657,-74.093414,1282000,218000,1500000
1,0,0,0,3,,,2,1,0,68,3,4.5991707,-74.067505,1095000,155000,1250000
1,0,1,1,1,20,,3,3,1,106,4,4.721691,-74.03922,1330000,70000,1400000
1,0,0,0,2,20,,2,2,2,67,5,4.7332883,-74.0632,1100000,250000,1350000
0,0,0,0,,10,20,4,5,2,333,6,4.6885653,-74.03373,8500000,0,8500000
0,0,0,1,1,0,5,4,4,2,345,5,6.2438393,-75.60644,7500001,999999,8500000
1,1,1,0,8,10,20,3,2,2,120,6,4.7077923,-74.03494,1980000,670000,2650000
0,0,0,0,,0,5,2,1,0,80,3,6.24764,-75.56582,700000,0,700000
1,0,0,0,2,,,1,1,0,30,3,4.600798,-74.09023,800000,0,800000
1,0,0,1,1,10,20,2,1,1,46,4,4.6143665,-74.06313,1180000,10000,1190000
1,1,1,1,2,20,,2,2,1,75,4,4.6689425,-74.114,1315000,235000,1550000
0,1,0,1,6,10,20,3,5,3,206,5,4.7099447,-74.02808,7500000,0,7500000
0,0,0,0,0,10,20,3,2,1,73,4,4.7495937,-74.08746,1300000,0,1300000
0,0,0,0,1,20,,1,1,0,30,4,6.2477264,-75.60598,700000,0,700000
1,1,0,0,5,5,10,2,3,2,120,6,4.6750526,-74.05649,5610000,890000,6500000
1,0,0,0,,10,20,2,3,0,190,6,4.693763,-74.04795,4900000,0,4900000
1,1,1,0,,0,5,3,2,1,71,5,6.215615,-75.59967,1500000,0,1500000
0,1,0,0,,20,,2,2,1,93,6,4.67905,-74.04547,1559000,441000,2000000
0,0,0,0,0,10,20,3,2,0,43,2,4.645736,-74.155624,850000,0,850000
0,0,0,0,,10,20,1,1,1,40,6,4.65485,-74.0494,1850000,0,1850000
1,1,0,0,5,10,20,2,3,2,90,6,4.685914,-74.05593,1610000,590000,2200000
1,1,0,0,5,,,1,1,0,25,4,4.628177,-74.06696,582000,154000,736000
0,0,0,1,1,0,5,2,2,0,55,4,6.2472253,-75.56009,400001,999999,1400000
1,1,0,0,8,5,10,3,3,1,107,4,4.7444944,-74.06759,1390000,310000,1700000
1,1,0,1,3,10,20,2,3,1,91,6,4.696377,-74.047585,1822000,589000,2411000
1,0,0,0,2,20,,2,2,1,70,3,4.697204,-74.114746,900000,0,900000
1,0,0,0,4,0,5,1,1,0,50,5,6.246387,-75.58309,1200000,0,1200000
1,0,0,1,,10,20,1,2,1,0,6,4.6970057,-74.039215,2500000,0,2500000
1,1,0,0,9,10,20,3,3,2,170,5,4.7079344,-74.045265,4788889,11111,4800000
1,1,0,1,7,5,10,1,2,1,50,4,4.619578,-74.07136,1015000,335000,1350000
0,0,0,0,3,0,5,1,1,0,25,3,6.1818223,-75.5632,1100000,0,1100000
1,1,0,1,7,20,,3,3,1,115,4,4.7298627,-74.04805,2388889,11111,2400000
1,0,0,0,9,0,5,1,1,1,38,4,4.7275534,-74.0308,1200000,0,1200000
1,0,0,0,3,20,,2,1,1,52,3,4.7529364,-74.04341,904800,147600,1052400
1,0,0,0,,10,20,5,5,4,296,4,4.678864,-74.060585,11500000,0,11500000
0,0,0,1,1,0,5,4,1,0,190,5,6.2381177,-75.596466,1500001,999999,2500000
1,0,0,1,2,5,10,1,1,1,39,6,4.6988454,-74.04436,1424000,238000,1662000
1,0,0,0,,10,20,1,1,1,0,4,4.643969,-74.05666,1600000,0,1600000
1,1,0,1,0,10,20,3,3,2,190,6,6.193437,-75.56814,4200000,0,4200000
1,0,0,0,6,10,20,3,1,0,50,4,4.74176,-74.061485,668000,132000,800000
0,0,0,0,1,0,5,2,1,0,47,0,4.6506033,-74.13596,850000,0,850000
1,0,0,0,,10,20,5,5,4,296,4,4.6804514,-74.063286,11500000,0,11500000
0,0,0,0,5,20,,2,3,1,79,5,,,2000000,610000,2610000
1,1,0,0,6,5,10,1,2,1,0,6,4.6964417,-74.043335,1940000,330000,2270000
1,0,0,0,,10,20,3,4,3,0,5,4.7102695,-74.05089,4297000,703000,5000000
0,1,0,1,10,10,20,3,5,3,300,6,6.202003,-75.55981,6300000,0,6300000
1,1,1,1,4,10,20,2,3,2,107,6,4.679624,-74.04309,3000000,600000,3600000
0,1,0,0,5,5,10,2,3,3,0,6,4.6684437,-74.04479,4170000,830000,5000000
1,1,0,0,4,10,20,3,3,2,0,6,6.1835117,-75.56008,6000000,0,6000000
0,1,0,0,4,20,,2,2,1,80,5,4.6867857,-74.04431,1800000,0,1800000
1,0,0,1,1,0,5,3,2,0,58,4,4.6584306,-74.11902,930000,170000,1100000
0,1,0,0,2,5,10,3,4,2,144,6,4.6517544,-74.05026,5300000,1000000,6300000
1,0,1,0,,0,5,3,2,1,70,4,4.6851573,-74.104355,1650000,100000,1750000
1,1,0,0,1,0,5,2,2,0,55,5,6.237893,-75.59139,1200000,0,1200000
1,0,0,1,,10,20,4,3,2,92,4,4.7452354,-74.03333,2050000,250000,2300000
1,0,0,0,5,0,5,1,1,1,42,4,4.6419563,-74.0575,2300000,0,2300000
1,1,0,0,14,5,10,3,4,2,0,5,4.7171426,-74.07348,2333800,616200,2950000
1,0,0,0,3,10,20,3,2,1,70,4,4.723313,-74.03142,1300000,100000,1400000
1,0,0,0,,10,20,5,5,3,600,4,4.6742015,-74.11037,9500000,0,9500000
0,1,0,0,,10,20,3,2,1,75,5,6.21898,-75.60754,1650000,0,1650000
1,1,0,1,33,0,5,1,2,1,45,4,4.617655,-74.070015,1345000,355000,1700000
1,1,0,1,16,0,5,1,3,2,0,6,6.1954627,-75.557686,4047214,652786,4700000
1,1,1,1,2,0,5,1,2,1,60,6,4.693993,-74.051384,2764000,236000,3000000
1,1,1,1,6,5,10,3,3,2,174.9,6,4.6510487,-74.05303,9360000,820000,10180000
